# Lines starting with '#''' are comments. Comment lines must form a continuous        
# block at the beginning of this file.             
# The last comment line is not really a comment. It must contain the names of     
# the variables that are used in the code.            
# The data has to start in the following line.           
#                    
# List of variables:                 
# TS: timestep                  
# OHair1: OH-readical conc. based factor to multiply with avg. degradation rate in upper air      
# OHair2: OH-readical conc. based factor to multiply with avg. degradation rate in lower air      
# Based on data from:                
# Spivakovsky  C. M.  Logan J. A.  Montzka S. A.  Balkanski Y. J.  Foreman-Fowler M. 
# Jones D. B. A.  Horowitz L.W.  Fusco A. C.  Brenninkmeijer C. A. M.  Prather M. J.
# Wofsy S. C.  McElroy M. B.  2000  Three-dimensional climatological distribution of      
# tropospheric OH: Update and evaluation. Journal of geophysical research  Vol. 105        
# No. D7  pp 8931-8980.               
#                    
# precip: monthly average precipitation [m/h]               
# stwet: average length of rain events [h]             
# stdry: average length of dry spells [h]             
# tair1: temperature upper air [K]               
# tair2: temperature lower air [K]               
# tocean: temperature ocean surface [K]               
# tland: temperature land surface [K]               
# h1: Average upper air compartment height [m]             
# h2: Average lower air compartment height [m]             
# h5: Average ocean compartment depth [m]              
# runoffwater: water runoff                 
# tspe: time since plowing event [month]              
# perc8: percentage of ocean covered by Sea Ice [-]           
#                    
#CELL TS OHair1 OHair2 precip stwet stdry tair1 tair2 tocean tland h1 h2 h5 mixing12 mixing21 runoff6water tspe perc8  
95 8 2.819546847 2.5553744065 0.0782075857 13.8611974503 162.6530358743 267.4644622803 290.8511138916 295.5016174316 -999.99 5590.7049804688 1270.875769043 26.3665822029 4.638465883 2 0 7300 0  
95 9 2.180847567 1.9819369668 0.0953042427 14.0527066079 106.1730274422 266.6562728882 290.3859527588 296.2363128662 -999.99 5572.7680664063 1267.9340759277 32.3223601341 3.959805807 2.530339087 0 8030 0  
95 10 1.3239981701 1.1058833258 0.1521612061 15.2445539065 59.4139018974 263.3506561279 287.1816665649 295.0190841675 -999.99 5509.5289794922 1252.3479736328 54.4646736145 3.374699313 4.211713191 0 8760 0  
95 11 0.7324294614 0.5093286885 0.1832692307 15.5660397306 43.2269956263 258.913999939 283.1450836182 292.7509017944 -999.99 5425.2449951172 1233.2624694824 98.9868179321 3.235611351 3.506012538 0 730 0  
95 12 0.4869072669 0.2739039481 0.1832907218 16.9303744503 26.8796119021 254.5892829895 279.449697876 290.3955551147 -999.99 5351.7631835938 1216.2379089356 157.5233940125 3.411722555 3.909074918 0 1460 0  
96 1 0.4605155671 0.2762915903 0.1595307858 19.9815061662 21.1884648061 253.249017334 278.9944229126 287.9456085205 -999.99 5326.8356933594 1214.3797607422 199.7339202881 2.689620243 5.197755539 0 2190 0  
96 2 0.6234423301 0.4217032315 0.1678933523 17.8039563281 26.8716380137 253.1863883972 278.7242614746 287.3629180908 -999.99 5322.1676269531 1213.0384643555 210.4378707886 2 6.190987902 0 2920 0  
96 3 0.9595806662 0.7237167059 0.1774466237 15.8063344359 40.5962880681 254.6795028687 279.172668457 287.2856414795 -999.99 5344.4408203125 1214.8678771973 170.1768348694 2.857896651 6.114769012 0 3650 0  
96 4 1.4737293187 1.3204431625 0.1328275421 14.4609905384 68.0031096484 258.2681350708 280.9981033325 287.6215103149 -999.99 5407.1718505859 1223.1203369141 120.4971214294 2.75244206 3.636632805 0 4380 0  
96 5 2.1590615613 1.9642017755 0.1076536571 14.3332940273 106.0814870496 261.9303085327 283.4319976807 288.5693847656 -999.99 5478.9143310547 1234.5105224609 65.5845869064 2.854118606 2.608709513 0 5110 0  
96 6 2.7501687603 2.3200556967 0.1281224851 15.3377518069 119.5612538716 264.1353622437 286.1626754761 290.2495513916 -999.99 5522.6650146484 1247.9758300781 36.3982933044 3.648762125 3.354375028 0 5840 0  
96 7 2.8658437069 2.4261444173 0.0584545737 13.1992999129 273.0287312631 265.4950317383 288.5140060425 292.4768005371 -999.99 5547.9729003906 1259.3142028809 27.4551472664 4.174131762 2.669948823 0 6570 0  
96 8 2.6097559341 2.302184359 0.0675735456 13.5342205946 187.9392218776 265.9797714233 289.0260269165 294.1482223511 -999.99 5558.9209960938 1261.4411315918 27.241294384 5.048445648 2.336883097 0 7300 0  
96 9 2.071067405 1.8001671101 0.0588957527 12.9871207465 148.5690937921 265.5200576782 288.3788192749 294.4651199341 -999.99 5549.6287353516 1257.8463012695 31.1491642952 5.301968644 2.025487818 0 8030 0  
96 10 1.3104802481 1.0429309747 0.1083486707 13.7291650881 92.465997722 263.3123397827 286.3626541138 293.3309814453 -999.99 5506.8569580078 1248.1883850098 50.5539272308 3.509187206 2.579871939 0 8760 0  
96 11 0.735669637 0.4831423235 0.1522240394 16.087928969 53.9597929795 259.928578186 283.6786468506 291.4634857178 -999.99 5441.7455078125 1235.6525878906 86.6226924896 3.009088919 3.484950434 0 730 0  
96 12 0.4755422255 0.2725665139 0.2176527921 18.4433892837 29.5796291388 255.7323158264 280.5820007324 289.4211196899 -999.99 5369.4291992188 1221.4907897949 134.8686645508 3.022181485 4.560574338 0 1460 0  
97 1 1.2248521577 1.5150051264 0.0878361127 14.8708104474 140.807198215 265.4496383667 289.1489852905 296.5110076904 -999.99 5544.5239013672 1261.3691589356 139.2881214142 8.033411599 3.143966651 0 2190 0  
97 2 1.4280755416 1.8571687621 0.0993592419 16.7787228794 113.1767364119 264.7121582031 288.5056549072 295.9264968872 -999.99 5530.1159423828 1258.1204101563 144.063684845 8.771388236 3.540164532 0 2920 0  
97 3 1.8044072287 2.3744633026 0.0902733545 16.2236559999 132.0648597902 264.737197876 288.0673202515 295.7853439331 -999.99 5528.285546875 1255.680859375 129.6101020813 10.780033526 2 0 3650 0  
97 4 2.1327258182 2.8366277233 0.0842815552 14.5669231062 163.2206235628 265.651789856 289.0212158203 296.1207733154 -999.99 5541.3030273438 1260.4306396484 86.7309371948 9.592936367 3.083129306 0 4380 0  
97 5 2.4491480765 2.9586992677 0.064936045 14.1621021849 160.8266632102 266.8954071045 290.1903015137 296.9629089355 -999.99 5565.7763916016 1266.3083312988 59.9731079102 9.313302981 2 0 5110 0  
97 6 2.535626742 3.1902676133 0.1044213745 14.3758805982 67.37472879 267.6124298096 291.5591903687 298.0113082886 -999.99 5582.1650634766 1273.2507080078 47.111816597 7.994047671 2 0 5840 0  
97 7 2.6414264241 3.121001838 0.1543151594 16.5305897308 25.0862667161 267.8581710815 292.5344406128 298.8414611816 -999.99 5588.6743164063 1278.2751831055 53.4634277344 5.573532801 2 0 6570 0  
97 8 2.5747005361 2.8775204514 0.1533610912 15.8434028783 26.7442086892 268.2241195679 293.1391967773 299.5224197388 -999.99 5596.9468505859 1281.4373596191 60.464342308 4.01689068 2 0 7300 0  
97 9 2.4618122971 2.7259066155 0.1466872816 15.3705246421 34.1685256738 268.0631271362 292.9991210938 299.7200698853 -999.99 5594.1621826172 1280.6856018066 67.7763223648 3.512383574 2.515822606 0 8030 0  
97 10 2.027952124 2.3631915734 0.1465267718 18.6510763284 40.060042716 267.3933135986 292.3518218994 299.2876312256 -999.99 5579.9091064453 1277.3381469727 77.7605772018 4.309381197 2.626871925 0 8760 0  
97 11 1.5360218619 1.8511730214 0.1208177337 21.1180978462 57.4297438392 266.8290039063 291.2617614746 298.3646560669 -999.99 5566.6790527344 1271.6910400391 98.6465190887 7.660705578 2.921487627 0 730 0  
97 12 1.2464009992 1.4831231553 0.0751465808 18.3517242366 95.2159422104 266.2426422119 290.0248291016 297.4140792847 -999.99 5557.09140625 1265.5739196777 125.6458507538 8.370510463 2 0 1460 0  
98 1 1.1327184897 1.6435872073 0.0794318476 15.0205559188 145.9626333978 264.5305801392 288.7830413818 295.9082427979 -999.99 5525.1822265625 1259.6186218262 125.5522762299 7.326376177 2.97476928 0 2190 0  
98 2 1.2696958324 1.924440396 0.0883171692 15.7370266467 136.3260473131 263.7581588745 288.1443710327 295.3879898071 -999.99 5510.2768798828 1256.4174011231 137.977469635 7.963140081 3.406524576 0 2920 0  
98 3 1.5719097546 2.3582982487 0.0731755532 15.2254684757 147.4637912894 263.9221755981 287.6105987549 295.1485702515 -999.99 5512.7963134766 1253.6891357422 129.9927761078 9.684176112 3.630794072 0 3650 0  
98 4 1.9046720536 2.6880485241 0.0506940725 13.6492669234 176.6695705585 264.9998168945 288.1673934937 295.2836334229 -999.99 5528.4795654297 1256.2872436523 86.1196769714 9.977844928 2 0 4380 0  
98 5 2.1597509126 2.868432178 0.054029658 12.9655725469 216.8879414006 266.380329895 289.2979095459 296.1016433716 -999.99 5556.5628417969 1261.8684204102 61.3253053665 9.745484822 2 0 5110 0  
98 6 2.2655052041 3.0861838043 0.071092398 13.4609173809 181.0816031551 267.4574142456 290.5116134644 297.0949050903 -999.99 5579.3901611328 1267.7907897949 60.1739255905 9.431438419 2 0 5840 0  
98 7 2.2937120172 3.0045098382 0.0801510716 15.9070374917 163.32805738 268.0550872803 291.5788894653 297.8915054321 -999.99 5592.1374267578 1273.2555175781 72.2619358063 7.941912009 2 0 6570 0  
98 8 2.2353024938 2.8641973623 0.0807749919 14.672119065 131.8253491183 268.4030258179 292.0583084106 298.5746459961 -999.99 5599.8064697266 1275.9001525879 80.730090332 6.925077407 2 0 7300 0  
98 9 2.1336829757 2.758489437 0.095067921 15.1657558933 144.5075439953 268.0488235474 291.9367034912 298.7871627808 -999.99 5592.9871826172 1275.3683227539 85.9106430054 5.650522921 2.097894813 0 8030 0  
98 10 1.808577444 2.3703623079 0.0950974224 15.7543476889 91.119849521 266.8412582397 291.4236343384 298.3647338867 -999.99 5567.7751953125 1272.8295837402 90.2731161118 4.845940677 2.515209767 0 8760 0  
98 11 1.4498864193 1.8811047735 0.1020178462 16.4673743329 75.3123839763 266.1038391113 290.4629989624 297.5411239624 -999.99 5552.6802246094 1267.9024047852 106.5223209381 6.7349558 2.801963844 0 730 0  
98 12 1.169239537 1.5807895604 0.0981445324 17.2464793932 110.2810212552 265.4721206665 289.6131057739 296.6725662231 -999.99 5541.0572753906 1263.6170837402 126.3129226685 7.569810971 2.969232903 0 1460 0  
99 1 1.0942845391 1.4932772426 0.0615777008 15.9190110063 263.7231140888 263.8102828979 288.2583007813 295.2367553711 -999.99 5509.4211669922 1256.8145629883 138.4283687592 7.196050557 2.702547092 0 2190 0  
99 2 1.2376138538 1.7799623096 0.0597628141 15.8401120657 265.9246136217 263.4277069092 287.7891586304 294.7198318481 -999.99 5502.0509765625 1254.5374328613 148.3286140442 6.712365826 3.161588183 0 2920 0  
99 3 1.4920629978 2.188508636 0.0457491873 13.1281274106 334.6114860458 263.7970596313 287.5137817383 294.5651351929 -999.99 5509.7975341797 1253.0577758789 127.8213115692 8.45033152 2.511168816 0 3650 0  
99 4 1.7719359178 2.5219319544 0.0208404456 9.1780718084 516.8159343161 264.7237716675 287.6847518921 294.8041976929 -999.99 5523.8824951172 1253.5183776856 82.4833871841 10.356869424 2 0 4380 0  
99 5 2.0241348186 2.702062022 0.0185603597 6.8324813917 565.4228235018 266.3990859985 288.8311508179 295.5856292725 -999.99 5557.1290283203 1258.8596557617 66.9982639313 10.293153388 2 0 5110 0  
99 6 2.1059561376 2.9266151586 0.0106995701 5.3684315347 647.7063865709 268.0049285889 290.3049911499 296.590447998 -999.99 5589.640625 1265.8115600586 79.2122518539 9.216541567 2 0 5840 0  
99 7 2.1469946375 2.8146935536 0.0149302762 6.1171576653 563.1032525762 268.6982376099 291.7002548218 297.5546157837 -999.99 5605.6401611328 1273.2247619629 89.3727993011 6.712553656 2 0 6570 0  
99 8 2.054824886 2.7091353426 0.0155411202 7.0788253384 531.5266412464 269.0370910645 292.1130905151 298.2798904419 -999.99 5613.9591064453 1275.6823974609 89.0075180054 5.579982345 2.155273918 0 7300 0  
99 9 1.9304967637 2.6118875926 0.0251363481 9.5365292391 443.2355950749 268.7743621826 291.5307815552 298.4302978516 -999.99 5607.3858642578 1272.7246826172 85.7884654999 6.417515252 2 0 8030 0  
99 10 1.6757128826 2.2044202167 0.0422389874 14.0180208059 343.5485175909 266.9721603394 290.820223999 298.0147277832 -999.99 5569.9433105469 1269.4186340332 88.2404506683 6.440480171 2.838243402 0 8760 0  
99 11 1.3869042218 1.7449578157 0.0560839468 15.0221625504 243.966826764 265.8098129272 289.7925811768 297.1751647949 -999.99 5545.6336914063 1264.2487731934 103.6682891846 8.390919532 2.737192506 0 730 0  
99 12 1.1053926678 1.4563378791 0.0586478565 14.9351836785 248.0183888838 265.0313430786 288.9581115723 296.1380737305 -999.99 5530.6018066406 1259.9548034668 122.9715278625 9.052405735 2.756930917 0 1460 0  
100 1 1.0428662922 1.4695709875 0.0262895205 9.5775412298 560.9242212934 263.6328460693 288.0727874756 294.8507110596 -999.99 5503.1414306641 1255.4468078613 123.4638450623 9.114781952 2.476810041 0 2190 0  
100 2 1.2314967564 1.7938165293 0.0236116765 8.2178283719 566.3976017104 263.6818862915 287.8061569214 294.298475647 -999.99 5504.2394775391 1254.0906311035 137.4927013397 8.577516489 2 0 2920 0  
100 3 1.4844087101 2.3092210673 0.0061483373 2.664659921 708.5154446276 264.0843841553 287.525062561 294.2809768677 -999.99 5512.1827880859 1252.3944458008 115.857459259 10.126226542 2.780542408 0 3650 0  
100 4 1.7626869186 2.7079229869 0.006627282 1.8849030804 707.1453389258 265.1443939209 288.0600646973 294.6866424561 -999.99 5530.0231445313 1254.426940918 79.601329422 11.571406924 2 0 4380 0  
100 5 2.0200007229 3.0151897122 0.0046544497 0.2921904025 717.4799000311 267.10131073 289.8681533813 295.4552154541 -999.99 5567.8504638672 1263.0418212891 65.6393941879 10.704745235 2 0 5110 0  
100 6 2.2898552452 3.1626225935 0.0055895627 0.3620872141 715.32474079 269.0657913208 291.8496551514 296.5427886963 -999.99 5609.4464599609 1273.0105529785 60.6354782104 8.218360935 2 0 5840 0  
100 7 2.6085279211 2.9249209182 0.0037841022 0.9733187397 699.7990683559 269.5965637207 293.5805755615 297.7819519043 -999.99 5623.3397949219 1282.4177062988 47.655352211 4.547312086 2 0 6570 0  
100 8 2.5329567196 2.8118324611 0.0078775451 3.3198628729 627.5800967043 269.8579193115 293.9816253662 298.8000961304 -999.99 5631.2830078125 1285.1754943848 44.5403165817 3.003276838 3.623187713 0 7300 0  
100 9 2.1757719813 2.7857533228 0.0101031021 4.3345072139 613.8509360752 269.7074142456 293.3554901123 298.9560546875 -999.99 5626.160546875 1281.6506652832 47.6052682877 3.804695433 3.246239356 0 8030 0  
100 10 1.6971356548 2.3534651095 0.0119917454 5.8634964048 604.9308807934 267.8941177368 291.7591934204 298.5021179199 -999.99 5586.3990234375 1273.333404541 57.8458971024 5.521955045 3.595948724 0 8760 0  
100 11 1.3502166222 1.7869005361 0.0121830634 5.4818138394 597.3463947506 265.9250305176 289.8392227173 297.3929702759 -999.99 5546.5665527344 1263.9439086914 76.0339521408 8.42629797 2 0 730 0  
100 12 1.0567370778 1.4074871841 0.0236045916 8.1913858933 534.776967825 264.7670501709 288.5547561646 296.012121582 -999.99 5523.0055175781 1257.2831054688 98.7959926605 10.995966594 2 0 1460 0  
101 1 1.1213778274 1.7485417815 0.0112853036 5.624986114 633.0989175632 264.0230560303 290.1203430176 297.5072662354 285.7306671143 5507.7625732422 1263.4987609863 75.2058521271 6.513348112 2.453840078 1.4648890775959E-006 2190 0  
101 2 1.3301856585 2.1649561816 0.0084729611 5.2422726834 631.3639431003 264.1630935669 290.3654922485 296.8316101074 287.3374328613 5509.9485839844 1263.8678527832 75.825983429 8.777936051 2 0.000000622 2920 0  
101 3 1.56397802 2.7270873281 0.0022066586 1.9069769827 696.4213160163 264.6028533936 290.586428833 296.8557418823 288.917036438 5517.5652587891 1264.0593200684 66.5382417679 10.521572426 2 4.63771992831319E-007 3650 0  
101 4 1.8569522245 3.063151151 0.0005387175 0.0929962718 719.9070037282 266.0730026245 292.4948654175 297.3957077026 292.9015670776 5542.152734375 1271.8736633301 53.2841119766 10.709928405 2 1.58919080339714E-007 4380 0  
101 5 2.3829990847 3.7675064496 0.0004867883 0.0484380805 719.9515619195 268.2210266113 294.8189376831 298.4636016846 296.8994766235 5586.3226074219 1282.5313781738 45.5472099304 8.71078467 2 2.39730035112018E-007 5110 0  
101 6 3.0141236519 3.511386623 0.0017472138 1.2076601399 705.7167348447 269.7165710449 296.2690200806 299.9368682861 299.4064651489 5623.621484375 1290.4475524902 38.2272064209 5.146028343 2 7.86485190928943E-007 5840 0  
101 7 3.3543358726 3.116729065 0.0077880796 3.8464980608 628.4586501901 269.8686767578 296.8840667725 301.2502548218 299.5755203247 5629.8400634766 1294.3703125 30.0583703041 3.382177443 2.902769408 1.32616022767706E-006 6570 0  
101 8 3.1807569528 2.8816993218 0.0233117187 7.6387884772 456.6952976351 270.0532058716 296.9032653809 302.0583831787 298.4960205078 5636.2670654297 1295.2844848633 28.9185965538 2 4.07176798 1.57552912867232E-006 7300 0  
101 9 2.669037306 2.7445178903 0.0552380196 12.9231836437 324.7477066395 270.0353988647 296.5316238403 302.0132888794 296.7884841919 5635.8886962891 1293.8451049805 30.73195858 3.401541918 4.721981872 1.6335489462449E-006 8030 0  
101 10 2.0154352872 2.4827746479 0.0325834013 9.3448470926 420.4572166239 268.5427200317 295.0892410278 301.6754699707 293.4861083984 5599.3689697266 1286.5192138672 36.5802427292 3.939047732 2.872316926 6.51170876153628E-007 8760 0  
101 11 1.4691359874 2.0010572674 0.0211301891 7.2355562209 512.9623294005 266.5591964722 292.6585891724 300.4714050293 289.2410766602 5557.3640869141 1275.0797851563 46.2755977631 4.772008524 3.099714846 5.59524576893011E-007 730 0  
101 12 1.154870465 1.6448699232 0.0116568711 6.6424552787 574.3932710285 264.8321868896 290.6485717773 298.8416656494 286.0114532471 5523.2659667969 1265.926348877 61.7785926819 5.327416928 2.378134855 9.98241176830561E-007 1460 0  
102 1 1.3119356868 1.5760927729 0.0580925046 13.7165679546 166.1430608115 264.1694122314 289.9676956177 297.4132278442 288.604737854 5512.0861083984 1257.887677002 104.4694377899 3.170468135 3.324027307 2.68010860509094E-006 2190 0  
102 2 1.53795994 1.9930496643 0.0543149735 12.1803838615 197.5848330498 264.2235870361 291.0757843018 297.1441558838 290.4078918457 5512.5885009766 1261.8838684082 98.1636432648 2.39641772 3.83075236 1.62016384521735E-006 2920 0  
102 3 2.0575925995 2.7661365634 0.0601581879 11.3152754676 247.0981927731 265.0493484497 292.9598007202 297.4989959717 292.8112045288 5525.9580566406 1268.8261169434 66.0217151642 2.00788099 4.979335123 1.33592744191446E-006 3650 0  
102 4 2.681696352 3.3431145546 0.0716650127 12.1172458044 196.6417387084 266.4777038574 295.0320968628 298.7915710449 295.7772567749 5550.7771972656 1276.8297851563 40.607532692 2 5.407378985 1.94794230310436E-006 4380 0  
102 5 3.2125037374 3.8284994133 0.1122865742 11.5382378958 122.1934539242 268.1234069824 296.4003082275 300.3741455078 297.6294448853 5586.3731445313 1282.6254760742 30.301350975 2 6.317688958 3.27758063463079E-006 5110 0  
102 6 3.3320750562 3.4548241345 0.1847575347 12.9831908187 34.1594609329 269.1705947876 297.2282531738 301.8156326294 298.3954330444 5611.9152832031 1286.531640625 30.1541055679 2 7.028645698 5.18793957553498E-006 5840 0  
102 7 2.9424385554 2.9456697038 0.1613046995 11.7328180009 40.6672179157 269.3062942505 297.4913360596 302.7405715942 298.5300079346 5615.5166259766 1287.7604309082 29.7527070999 2 6.729433857 4.60357990732518E-006 6570 0  
102 8 2.8230766335 2.9029976521 0.2217875309 12.1930195458 30.8347202014 269.5459182739 297.610446167 303.3272888184 298.3616729736 5621.8690673828 1288.5090820313 30.8695146561 2 7.736753346 4.62714397144737E-006 7300 0  
102 9 2.5302298485 2.618720171 0.2001631316 14.8902569252 21.7023123285 269.398336792 296.6273605347 303.0190917969 296.6164199829 5621.8715820313 1285.0104919434 32.8860261917 2 11.107148699 5.36814425231569E-006 8030 0  
102 10 2.020933147 2.2260243208 0.1445365479 17.7829075002 44.5809431384 268.0970169067 294.1886154175 301.7099411011 293.4105316162 5595.0196289063 1275.1653564453 44.4212398529 2 7.8194305 3.13782561534026E-006 8760 0  
102 11 1.5940164059 1.8003459675 0.1051886387 14.9727236465 73.1350687188 266.6279769897 292.163911438 299.7159896851 290.8646835327 5562.6646728516 1267.1443786621 62.4223312378 2 5.284080156 2.08190992907475E-006 730 0  
102 12 1.3309935945 1.5403173713 0.0624056618 14.8835822541 151.945612222 264.8602905273 290.3560684204 298.14347229 288.7208450317 5526.6086669922 1259.8838378906 87.7470375061 2.647344601 4.749976278 3.0293950302962E-006 1460 0  
103 1 1.1989518306 1.6974287539 0.082938316 14.0460098243 131.3159969531 264.5922637939 289.9707519531 298.2501876831 293.2173141479 5520.7899169922 1264.8410888672 104.9041969299 2.998258018 4.241500375 3.21442870210298E-008 2190 0  
103 2 1.3959394812 2.1187212014 0.067873267 12.7652595121 125.6651134092 264.3841842651 290.1537490845 297.8830383301 294.5360992432 5517.0294921875 1265.6275634766 107.0980434418 2.947615737 3.579820586 3.63543089187957E-008 2920 0  
103 3 1.7647557478 2.7065851266 0.076770761 12.318175671 111.5646449335 264.8915802002 290.9321136475 297.8977355957 296.3690185547 5525.2359130859 1269.325 87.3491260529 4.081218097 3.372821952 5.71390545989203E-008 3650 0  
