#CELL fcp1 ffp2 fcp2 fp4 ff4 fp5 ff5 fa6 fw6 fs6 fw7 fs7 fw3 fo3 tauveg focp4 focp5 focs7 rhop12 rho45 rhop45 rhob4 rhos6 rhos7 rhob5 rho3 scavrain scavsnow intercept A perc4 perc5 perc3 perc6 LAI mveg h4 h6 h7 mtc4air mtc4water diff6air diff6water mtc6air diff7water seddep sedresup runoff6solids sedburial diffstrato convec6solids mtcairvegair vegwateruptake mtc25air mtc25water resusp6 prodaerosol5 partsink5 focs6 vrain perc9 mtccaerosol1 mtcfaerosol2 mtccaerosol2 cfom1 ffom2 cfom2 dc1 df2 dc2
49 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0.00016129 0 0.00132 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 7.12688908546372E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
50 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0.00016129 0 0.00132 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 7.12688908546372E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
51 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0.00016129 0 0.00132 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 7.12688908546372E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
52 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0.00016129 0 0.00132 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 7.12688908546372E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
53 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0.0002043 0 0.00034247 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.74116462207326E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
54 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0.0002043 0 0.00034247 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.74116462207326E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
55 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0.0002043 0 0.00034247 1 40 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.74116462207326E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
56 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0002043 0 0.00034247 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.74116462207326E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
57 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.7889526856566E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
58 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.7889526856566E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
59 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.7889526856566E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
60 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18769 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.7889526856566E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
61 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.95336122315548E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
62 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.1877 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.95336122315548E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
63 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.95336122315548E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
64 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.95336122315548E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
65 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.1877 0 1 0.001 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.69828179780264E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
66 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.001 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.69828179780264E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
67 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.1877 0 1 0.001 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.69828179780264E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
68 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.001 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.69828179780264E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
69 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0025591 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.20331760085281E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
70 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0025591 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.20331760085281E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
71 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.1877 0 1 0.0025591 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.20331760085281E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
72 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0025591 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.20331760085281E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
73 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0087366 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.24489015660536E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
74 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0087366 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.24489015660536E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
75 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0087366 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.24489015660536E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
76 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18772 0 1 0.0087366 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.24489015660536E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
77 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0066613 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.20848490203594E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
78 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0066613 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.20848490203594E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
79 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0066613 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.20848490203594E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
80 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0066613 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.20848490203594E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
81 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18772 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.08319386332692E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
82 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.08319386332692E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
83 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.08319386332692E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
84 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.08319386332692E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
85 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18772 0 1 0.0012366 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.10298566847004E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
86 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0012366 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.10298566847004E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
87 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0012366 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.10298566847004E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
88 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0.0012366 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.10298566847004E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
89 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.74886671460538E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
90 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.74886671460538E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
91 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.74886671460538E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
92 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.74886671460538E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
93 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18772 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.82208199742681E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
94 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.82208199742681E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
95 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.82208199742681E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
96 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 5687954102.18768 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.82208199742681E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
97 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 17039505613.8667 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.88329157004953E-011 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
